gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	gene	B_cells	DC	EVT_1	EVT_2	Endo_F	Endo_L	Endo_M	GC	Granulocytes	HOFB	ILC3	M3	MO	NK	PV MMP11	PV MYH11	PV STEAP4	Plasma	SCT	T_cells	VCT	VCT_CCC	VCT_fusing	VCT_p	dDC	dEpi_lumenal	dEpi_secretory	dM1	dM2	dNK1	dNK2	dNK3	dS1	dS2	dS3	dT_cells	dT_regs	eEVT	fF1	fF2	iEVT	uSMC
CHAT	P28329	True	CLAT_HUMAN	Acetylcholine_byCHAT_and_SLC10A4	CPI-CS08DC5A72D	CHAT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CHAT	P28329	True	CLAT_HUMAN	Acetylcholine_byCHAT_and_SLC10A4	CPI-CS0447FDDB5	CHAT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CHAT	P28329	True	CLAT_HUMAN	Acetylcholine_byCHAT_and_SLC10A4	CPI-CC073EF69CF	CHAT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CHAT	P28329	True	CLAT_HUMAN	Acetylcholine_byCHAT_and_SLC10A4	CPI-CC0E96299D9	CHAT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CHAT	P28329	True	CLAT_HUMAN	Acetylcholine_byCHAT_and_SLC18A3	CPI-CS0C30A92FB	CHAT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.087	0.0	0.0	0.0
CHAT	P28329	True	CLAT_HUMAN	Acetylcholine_byCHAT_and_SLC18A3	CPI-CS07BBA70D3	CHAT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.087	0.0	0.0	0.0
CHAT	P28329	True	CLAT_HUMAN	Acetylcholine_byCHAT_and_SLC18A3	CPI-CS063D618BD	CHAT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.087	0.0	0.0	0.0
CHAT	P28329	True	CLAT_HUMAN	Acetylcholine_byCHAT_and_SLC18A3	CPI-CC0A14A9CBC	CHAT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.087	0.0	0.0	0.0
CHAT	P28329	True	CLAT_HUMAN	Acetylcholine_byCHAT_and_SLC18A3	CPI-CC0A55D72E8	CHAT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.087	0.0	0.0	0.0
INHBA	P08476	True	INHBA_HUMAN	Activin_ligand_ab	CPI-CC0AFC21177	INHBA	0.0	0.0	0.0	0.0	0.067	0.0	0.101	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.067	0.0	0.0	0.0	0.0	0.029	0.0	0.0	0.0	0.0	0.03	0.0	0.0	0.0	0.008	0.0	0.035	0.044	0.023	0.0	0.0	0.0	0.019	0.0	0.027	0.012
INHBA	P08476	True	INHBA_HUMAN	Activin_ligand_ab	CPI-CC028D7588F	INHBA	0.0	0.0	0.0	0.0	0.067	0.0	0.101	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.067	0.0	0.0	0.0	0.0	0.029	0.0	0.0	0.0	0.0	0.03	0.0	0.0	0.0	0.008	0.0	0.035	0.044	0.023	0.0	0.0	0.0	0.019	0.0	0.027	0.012
INHBA	P08476	True	INHBA_HUMAN	Activin_ligand_ab	CPI-CC0E6BCEC26	INHBA	0.0	0.0	0.0	0.0	0.067	0.0	0.101	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.067	0.0	0.0	0.0	0.0	0.029	0.0	0.0	0.0	0.0	0.03	0.0	0.0	0.0	0.008	0.0	0.035	0.044	0.023	0.0	0.0	0.0	0.019	0.0	0.027	0.012
INHBA	P08476	True	INHBA_HUMAN	Activin_ligand_ab	CPI-CC0288FD89F	INHBA	0.0	0.0	0.0	0.0	0.067	0.0	0.101	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.067	0.0	0.0	0.0	0.0	0.029	0.0	0.0	0.0	0.0	0.03	0.0	0.0	0.0	0.008	0.0	0.035	0.044	0.023	0.0	0.0	0.0	0.019	0.0	0.027	0.012
INHBA	P08476	True	INHBA_HUMAN	Activin_ligand_ab	CPI-CC0021FE823	INHBA	0.0	0.0	0.0	0.0	0.067	0.0	0.101	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.067	0.0	0.0	0.0	0.0	0.029	0.0	0.0	0.0	0.0	0.03	0.0	0.0	0.0	0.008	0.0	0.035	0.044	0.023	0.0	0.0	0.0	0.019	0.0	0.027	0.012
INHBA	P08476	True	INHBA_HUMAN	Activin_ligand_ab	CPI-CC00485C63D	INHBA	0.0	0.0	0.0	0.0	0.067	0.0	0.101	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.067	0.0	0.0	0.0	0.0	0.029	0.0	0.0	0.0	0.0	0.03	0.0	0.0	0.0	0.008	0.0	0.035	0.044	0.023	0.0	0.0	0.0	0.019	0.0	0.027	0.012
INHBA	P08476	True	INHBA_HUMAN	Inhibin_ligand_A	CPI-CC07611BF54	INHBA	0.0	0.0	0.113	0.083	0.067	0.0	0.029	0.158	0.0	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.262	0.0	0.072	0.088	0.2	0.149	0.0	0.0	0.018	0.0	0.0	0.019	0.0	0.0	0.025	0.075	0.023	0.0	0.0	0.0	0.019	0.0	0.189	0.012
INHBA	P08476	True	INHBA_HUMAN	Inhibin_ligand_A	CPI-CC07323E253	INHBA	0.0	0.0	0.113	0.083	0.067	0.0	0.029	0.158	0.0	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.262	0.0	0.072	0.088	0.2	0.149	0.0	0.0	0.018	0.0	0.0	0.019	0.0	0.0	0.025	0.075	0.023	0.0	0.0	0.0	0.019	0.0	0.189	0.012
INHBA	P08476	True	INHBA_HUMAN	Inhibin_ligand_A	CPI-CC04553E312	INHBA	0.0	0.0	0.113	0.083	0.067	0.0	0.029	0.158	0.0	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.262	0.0	0.072	0.088	0.2	0.149	0.0	0.0	0.018	0.0	0.0	0.019	0.0	0.0	0.025	0.075	0.023	0.0	0.0	0.0	0.019	0.0	0.189	0.012
INHBA	P08476	True	INHBA_HUMAN	Inhibin_ligand_A	CPI-CC0FA8B4931	INHBA	0.0	0.0	0.113	0.083	0.067	0.0	0.029	0.158	0.0	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.262	0.0	0.072	0.088	0.2	0.149	0.0	0.0	0.018	0.0	0.0	0.019	0.0	0.0	0.025	0.075	0.023	0.0	0.0	0.0	0.019	0.0	0.189	0.012
INHBA	P08476	True	INHBA_HUMAN	Inhibin_ligand_A	CPI-CC0BDA1C176	INHBA	0.0	0.0	0.113	0.083	0.067	0.0	0.029	0.158	0.0	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.262	0.0	0.072	0.088	0.2	0.149	0.0	0.0	0.018	0.0	0.0	0.019	0.0	0.0	0.025	0.075	0.023	0.0	0.0	0.0	0.019	0.0	0.189	0.012
INHBA	P08476	True	INHBA_HUMAN	Inhibin_ligand_A	CPI-CC0C1E0C4B7	INHBA	0.0	0.0	0.113	0.083	0.067	0.0	0.029	0.158	0.0	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.262	0.0	0.072	0.088	0.2	0.149	0.0	0.0	0.018	0.0	0.0	0.019	0.0	0.0	0.025	0.075	0.023	0.0	0.0	0.0	0.019	0.0	0.189	0.012
INHBB	P09529	True	INHBB_HUMAN	Activin_ligand_ab	CPI-CC0AFC21177	INHBB	0.0	0.0	0.0	0.0	0.067	0.0	0.101	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.067	0.0	0.0	0.0	0.0	0.029	0.0	0.0	0.0	0.0	0.03	0.0	0.0	0.0	0.008	0.0	0.035	0.044	0.023	0.0	0.0	0.0	0.019	0.0	0.027	0.012
INHBB	P09529	True	INHBB_HUMAN	Activin_ligand_ab	CPI-CC028D7588F	INHBB	0.0	0.0	0.0	0.0	0.067	0.0	0.101	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.067	0.0	0.0	0.0	0.0	0.029	0.0	0.0	0.0	0.0	0.03	0.0	0.0	0.0	0.008	0.0	0.035	0.044	0.023	0.0	0.0	0.0	0.019	0.0	0.027	0.012
INHBB	P09529	True	INHBB_HUMAN	Activin_ligand_ab	CPI-CC0E6BCEC26	INHBB	0.0	0.0	0.0	0.0	0.067	0.0	0.101	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.067	0.0	0.0	0.0	0.0	0.029	0.0	0.0	0.0	0.0	0.03	0.0	0.0	0.0	0.008	0.0	0.035	0.044	0.023	0.0	0.0	0.0	0.019	0.0	0.027	0.012
INHBB	P09529	True	INHBB_HUMAN	Activin_ligand_ab	CPI-CC0288FD89F	INHBB	0.0	0.0	0.0	0.0	0.067	0.0	0.101	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.067	0.0	0.0	0.0	0.0	0.029	0.0	0.0	0.0	0.0	0.03	0.0	0.0	0.0	0.008	0.0	0.035	0.044	0.023	0.0	0.0	0.0	0.019	0.0	0.027	0.012
INHBB	P09529	True	INHBB_HUMAN	Activin_ligand_ab	CPI-CC0021FE823	INHBB	0.0	0.0	0.0	0.0	0.067	0.0	0.101	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.067	0.0	0.0	0.0	0.0	0.029	0.0	0.0	0.0	0.0	0.03	0.0	0.0	0.0	0.008	0.0	0.035	0.044	0.023	0.0	0.0	0.0	0.019	0.0	0.027	0.012
INHBB	P09529	True	INHBB_HUMAN	Activin_ligand_ab	CPI-CC00485C63D	INHBB	0.0	0.0	0.0	0.0	0.067	0.0	0.101	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.067	0.0	0.0	0.0	0.0	0.029	0.0	0.0	0.0	0.0	0.03	0.0	0.0	0.0	0.008	0.0	0.035	0.044	0.023	0.0	0.0	0.0	0.019	0.0	0.027	0.012
INHBB	P09529	True	INHBB_HUMAN	Inhibin_ligand_B	CPI-CC0AD71E0D3	INHBB	0.0	0.0	0.0	0.0	0.067	0.0	0.029	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.029	0.0	0.0	0.0	0.0	0.018	0.0	0.0	0.0	0.0	0.0	0.025	0.044	0.054	0.0	0.0	0.0	0.019	0.0	0.027	0.012
INHBB	P09529	True	INHBB_HUMAN	Inhibin_ligand_B	CPI-CC0300AB2DF	INHBB	0.0	0.0	0.0	0.0	0.067	0.0	0.029	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.029	0.0	0.0	0.0	0.0	0.018	0.0	0.0	0.0	0.0	0.0	0.025	0.044	0.054	0.0	0.0	0.0	0.019	0.0	0.027	0.012
INHBB	P09529	True	INHBB_HUMAN	Inhibin_ligand_B	CPI-CC057B323A5	INHBB	0.0	0.0	0.0	0.0	0.067	0.0	0.029	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.029	0.0	0.0	0.0	0.0	0.018	0.0	0.0	0.0	0.0	0.0	0.025	0.044	0.054	0.0	0.0	0.0	0.019	0.0	0.027	0.012
INHBB	P09529	True	INHBB_HUMAN	Inhibin_ligand_B	CPI-CC02D192370	INHBB	0.0	0.0	0.0	0.0	0.067	0.0	0.029	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.029	0.0	0.0	0.0	0.0	0.018	0.0	0.0	0.0	0.0	0.0	0.025	0.044	0.054	0.0	0.0	0.0	0.019	0.0	0.027	0.012
INHBB	P09529	True	INHBB_HUMAN	Inhibin_ligand_B	CPI-CC08375F742	INHBB	0.0	0.0	0.0	0.0	0.067	0.0	0.029	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.029	0.0	0.0	0.0	0.0	0.018	0.0	0.0	0.0	0.0	0.0	0.025	0.044	0.054	0.0	0.0	0.0	0.019	0.0	0.027	0.012
INHBB	P09529	True	INHBB_HUMAN	Inhibin_ligand_B	CPI-CC0E62974F4	INHBB	0.0	0.0	0.0	0.0	0.067	0.0	0.029	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.029	0.0	0.0	0.0	0.0	0.018	0.0	0.0	0.0	0.0	0.0	0.025	0.044	0.054	0.0	0.0	0.0	0.019	0.0	0.027	0.012
INHA	P05111	True	INHA_HUMAN	Inhibin_ligand_A	CPI-CC07611BF54	INHA	0.0	0.0	0.113	0.083	0.067	0.0	0.029	0.158	0.0	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.262	0.0	0.072	0.088	0.2	0.149	0.0	0.0	0.018	0.0	0.0	0.019	0.0	0.0	0.025	0.075	0.023	0.0	0.0	0.0	0.019	0.0	0.189	0.012
INHA	P05111	True	INHA_HUMAN	Inhibin_ligand_A	CPI-CC07323E253	INHA	0.0	0.0	0.113	0.083	0.067	0.0	0.029	0.158	0.0	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.262	0.0	0.072	0.088	0.2	0.149	0.0	0.0	0.018	0.0	0.0	0.019	0.0	0.0	0.025	0.075	0.023	0.0	0.0	0.0	0.019	0.0	0.189	0.012
INHA	P05111	True	INHA_HUMAN	Inhibin_ligand_A	CPI-CC04553E312	INHA	0.0	0.0	0.113	0.083	0.067	0.0	0.029	0.158	0.0	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.262	0.0	0.072	0.088	0.2	0.149	0.0	0.0	0.018	0.0	0.0	0.019	0.0	0.0	0.025	0.075	0.023	0.0	0.0	0.0	0.019	0.0	0.189	0.012
INHA	P05111	True	INHA_HUMAN	Inhibin_ligand_A	CPI-CC0FA8B4931	INHA	0.0	0.0	0.113	0.083	0.067	0.0	0.029	0.158	0.0	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.262	0.0	0.072	0.088	0.2	0.149	0.0	0.0	0.018	0.0	0.0	0.019	0.0	0.0	0.025	0.075	0.023	0.0	0.0	0.0	0.019	0.0	0.189	0.012
INHA	P05111	True	INHA_HUMAN	Inhibin_ligand_A	CPI-CC0BDA1C176	INHA	0.0	0.0	0.113	0.083	0.067	0.0	0.029	0.158	0.0	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.262	0.0	0.072	0.088	0.2	0.149	0.0	0.0	0.018	0.0	0.0	0.019	0.0	0.0	0.025	0.075	0.023	0.0	0.0	0.0	0.019	0.0	0.189	0.012
INHA	P05111	True	INHA_HUMAN	Inhibin_ligand_A	CPI-CC0C1E0C4B7	INHA	0.0	0.0	0.113	0.083	0.067	0.0	0.029	0.158	0.0	0.009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.262	0.0	0.072	0.088	0.2	0.149	0.0	0.0	0.018	0.0	0.0	0.019	0.0	0.0	0.025	0.075	0.023	0.0	0.0	0.0	0.019	0.0	0.189	0.012
INHA	P05111	True	INHA_HUMAN	Inhibin_ligand_B	CPI-CC0AD71E0D3	INHA	0.0	0.0	0.0	0.0	0.067	0.0	0.029	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.029	0.0	0.0	0.0	0.0	0.018	0.0	0.0	0.0	0.0	0.0	0.025	0.044	0.054	0.0	0.0	0.0	0.019	0.0	0.027	0.012
INHA	P05111	True	INHA_HUMAN	Inhibin_ligand_B	CPI-CC0300AB2DF	INHA	0.0	0.0	0.0	0.0	0.067	0.0	0.029	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.029	0.0	0.0	0.0	0.0	0.018	0.0	0.0	0.0	0.0	0.0	0.025	0.044	0.054	0.0	0.0	0.0	0.019	0.0	0.027	0.012
INHA	P05111	True	INHA_HUMAN	Inhibin_ligand_B	CPI-CC057B323A5	INHA	0.0	0.0	0.0	0.0	0.067	0.0	0.029	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.029	0.0	0.0	0.0	0.0	0.018	0.0	0.0	0.0	0.0	0.0	0.025	0.044	0.054	0.0	0.0	0.0	0.019	0.0	0.027	0.012
INHA	P05111	True	INHA_HUMAN	Inhibin_ligand_B	CPI-CC02D192370	INHA	0.0	0.0	0.0	0.0	0.067	0.0	0.029	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.029	0.0	0.0	0.0	0.0	0.018	0.0	0.0	0.0	0.0	0.0	0.025	0.044	0.054	0.0	0.0	0.0	0.019	0.0	0.027	0.012
INHA	P05111	True	INHA_HUMAN	Inhibin_ligand_B	CPI-CC08375F742	INHA	0.0	0.0	0.0	0.0	0.067	0.0	0.029	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.029	0.0	0.0	0.0	0.0	0.018	0.0	0.0	0.0	0.0	0.0	0.025	0.044	0.054	0.0	0.0	0.0	0.019	0.0	0.027	0.012
INHA	P05111	True	INHA_HUMAN	Inhibin_ligand_B	CPI-CC0E62974F4	INHA	0.0	0.0	0.0	0.0	0.067	0.0	0.029	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.029	0.0	0.0	0.0	0.0	0.018	0.0	0.0	0.0	0.0	0.0	0.025	0.044	0.054	0.0	0.0	0.0	0.019	0.0	0.027	0.012
CYP17A1	P05093	True	CP17A_HUMAN	Androstenedione_byCYP17A1	CPI-CS0D5502736	CYP17A1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015	0.0	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HSD17B6	O14756	True	H17B6_HUMAN	Androsterone_byHSD17B6	CPI-CS019C00E02	HSD17B6	0.0	0.0	0.019	0.0	0.0	0.056	0.014	0.0	0.0	0.009	0.04	0.0	0.0	0.0	0.0	0.0	0.067	0.0	0.025	0.0	0.004	0.0	0.0	0.09	0.0	0.0	0.0	0.007	0.011	0.0	0.008	0.0	0.035	0.044	0.162	0.0	0.0	0.0	0.173	0.0	0.0	0.153
ALDH1A1	P00352	True	AL1A1_HUMAN	atRetinoicAcid_byALDH1A1	CPI-CC0010C54C6	ALDH1A1	0.125	0.429	0.0	0.0	0.267	0.389	0.232	0.053	0.0	0.14	0.0	0.231	0.1	0.038	0.0	0.0	0.0	0.0	0.014	0.0	0.026	0.0	0.0	0.03	0.0	1.0	0.054	0.184	0.207	0.01	0.016	0.033	0.579	0.537	0.785	0.01	0.053	0.071	0.029	0.0	0.0	0.135
ALDH1A1	P00352	True	AL1A1_HUMAN	atRetinoicAcid_byALDH1A1	CPI-CC048F01E8D	ALDH1A1	0.125	0.429	0.0	0.0	0.267	0.389	0.232	0.053	0.0	0.14	0.0	0.231	0.1	0.038	0.0	0.0	0.0	0.0	0.014	0.0	0.026	0.0	0.0	0.03	0.0	1.0	0.054	0.184	0.207	0.01	0.016	0.033	0.579	0.537	0.785	0.01	0.053	0.071	0.029	0.0	0.0	0.135
ALDH1A1	P00352	True	AL1A1_HUMAN	atRetinoicAcid_byALDH1A1	CPI-CC06F5021B7	ALDH1A1	0.125	0.429	0.0	0.0	0.267	0.389	0.232	0.053	0.0	0.14	0.0	0.231	0.1	0.038	0.0	0.0	0.0	0.0	0.014	0.0	0.026	0.0	0.0	0.03	0.0	1.0	0.054	0.184	0.207	0.01	0.016	0.033	0.579	0.537	0.785	0.01	0.053	0.071	0.029	0.0	0.0	0.135
ALDH1A1	P00352	True	AL1A1_HUMAN	atRetinoicAcid_byALDH1A1	CPI-CC036F9AC3C	ALDH1A1	0.125	0.429	0.0	0.0	0.267	0.389	0.232	0.053	0.0	0.14	0.0	0.231	0.1	0.038	0.0	0.0	0.0	0.0	0.014	0.0	0.026	0.0	0.0	0.03	0.0	1.0	0.054	0.184	0.207	0.01	0.016	0.033	0.579	0.537	0.785	0.01	0.053	0.071	0.029	0.0	0.0	0.135
ALDH1A1	P00352	True	AL1A1_HUMAN	atRetinoicAcid_byALDH1A1	CPI-CC065AB1F5E	ALDH1A1	0.125	0.429	0.0	0.0	0.267	0.389	0.232	0.053	0.0	0.14	0.0	0.231	0.1	0.038	0.0	0.0	0.0	0.0	0.014	0.0	0.026	0.0	0.0	0.03	0.0	1.0	0.054	0.184	0.207	0.01	0.016	0.033	0.579	0.537	0.785	0.01	0.053	0.071	0.029	0.0	0.0	0.135
ALDH1A1	P00352	True	AL1A1_HUMAN	atRetinoicAcid_byALDH1A1	CPI-CC0A31C8D8B	ALDH1A1	0.125	0.429	0.0	0.0	0.267	0.389	0.232	0.053	0.0	0.14	0.0	0.231	0.1	0.038	0.0	0.0	0.0	0.0	0.014	0.0	0.026	0.0	0.0	0.03	0.0	1.0	0.054	0.184	0.207	0.01	0.016	0.033	0.579	0.537	0.785	0.01	0.053	0.071	0.029	0.0	0.0	0.135
ALDH1A1	P00352	True	AL1A1_HUMAN	atRetinoicAcid_byALDH1A1	CPI-CC0A06D2C2D	ALDH1A1	0.125	0.429	0.0	0.0	0.267	0.389	0.232	0.053	0.0	0.14	0.0	0.231	0.1	0.038	0.0	0.0	0.0	0.0	0.014	0.0	0.026	0.0	0.0	0.03	0.0	1.0	0.054	0.184	0.207	0.01	0.016	0.033	0.579	0.537	0.785	0.01	0.053	0.071	0.029	0.0	0.0	0.135
ALDH1A1	P00352	True	AL1A1_HUMAN	atRetinoicAcid_byALDH1A1	CPI-CS08EE9E5CE	ALDH1A1	0.125	0.429	0.0	0.0	0.267	0.389	0.232	0.053	0.0	0.14	0.0	0.231	0.1	0.038	0.0	0.0	0.0	0.0	0.014	0.0	0.026	0.0	0.0	0.03	0.0	1.0	0.054	0.184	0.207	0.01	0.016	0.033	0.579	0.537	0.785	0.01	0.053	0.071	0.029	0.0	0.0	0.135
ALDH1A2	O94788	True	AL1A2_HUMAN	atRetinoicAcid_byALDH1A2	CPI-CC0C61DFEC5	ALDH1A2	0.25	0.0	0.038	0.042	0.067	0.222	0.261	0.053	0.0	0.0	0.0	0.077	0.033	0.019	0.231	0.0	0.2	0.0	0.266	0.0	0.021	0.0	0.05	0.0	0.0	1.0	0.262	0.05	0.022	0.029	0.016	0.033	0.645	0.609	0.708	0.01	0.0	0.286	0.01	0.0	0.027	0.412
ALDH1A2	O94788	True	AL1A2_HUMAN	atRetinoicAcid_byALDH1A2	CPI-CC03C7C010D	ALDH1A2	0.25	0.0	0.038	0.042	0.067	0.222	0.261	0.053	0.0	0.0	0.0	0.077	0.033	0.019	0.231	0.0	0.2	0.0	0.266	0.0	0.021	0.0	0.05	0.0	0.0	1.0	0.262	0.05	0.022	0.029	0.016	0.033	0.645	0.609	0.708	0.01	0.0	0.286	0.01	0.0	0.027	0.412
ALDH1A2	O94788	True	AL1A2_HUMAN	atRetinoicAcid_byALDH1A2	CPI-CC021B19C0E	ALDH1A2	0.25	0.0	0.038	0.042	0.067	0.222	0.261	0.053	0.0	0.0	0.0	0.077	0.033	0.019	0.231	0.0	0.2	0.0	0.266	0.0	0.021	0.0	0.05	0.0	0.0	1.0	0.262	0.05	0.022	0.029	0.016	0.033	0.645	0.609	0.708	0.01	0.0	0.286	0.01	0.0	0.027	0.412
ALDH1A2	O94788	True	AL1A2_HUMAN	atRetinoicAcid_byALDH1A2	CPI-CC061CCD0A0	ALDH1A2	0.25	0.0	0.038	0.042	0.067	0.222	0.261	0.053	0.0	0.0	0.0	0.077	0.033	0.019	0.231	0.0	0.2	0.0	0.266	0.0	0.021	0.0	0.05	0.0	0.0	1.0	0.262	0.05	0.022	0.029	0.016	0.033	0.645	0.609	0.708	0.01	0.0	0.286	0.01	0.0	0.027	0.412
ALDH1A2	O94788	True	AL1A2_HUMAN	atRetinoicAcid_byALDH1A2	CPI-CC066507DFB	ALDH1A2	0.25	0.0	0.038	0.042	0.067	0.222	0.261	0.053	0.0	0.0	0.0	0.077	0.033	0.019	0.231	0.0	0.2	0.0	0.266	0.0	0.021	0.0	0.05	0.0	0.0	1.0	0.262	0.05	0.022	0.029	0.016	0.033	0.645	0.609	0.708	0.01	0.0	0.286	0.01	0.0	0.027	0.412
ALDH1A2	O94788	True	AL1A2_HUMAN	atRetinoicAcid_byALDH1A2	CPI-CC0B7C148C8	ALDH1A2	0.25	0.0	0.038	0.042	0.067	0.222	0.261	0.053	0.0	0.0	0.0	0.077	0.033	0.019	0.231	0.0	0.2	0.0	0.266	0.0	0.021	0.0	0.05	0.0	0.0	1.0	0.262	0.05	0.022	0.029	0.016	0.033	0.645	0.609	0.708	0.01	0.0	0.286	0.01	0.0	0.027	0.412
